index,SPY,VGK,EWJ,EEM,VNQ,RWX,TLT,DBC,GLD,VWO,BND
2015-05-19,-0.000328409894286175,-0.00345008718074391,0.000754717755574674,0.00163741682984542,-0.00346781642867722,-0.000889413873369715,-0.00890602120407902,-0.021423431587233,-0.0139670432211823,0.0022734001109459,-0.0021965084727551
2015-05-20,-0.000704489785707807,0.00345008718074391,0,-0.000701149635820908,-0.000868836394205985,-0.00044490848199441,0.00168618488638828,-0.00222346754575486,0.00163816427035357,-0.00136309352763231,0
2015-05-21,0.00290817012027755,0.00566704486066083,0.00376344398972739,-0.00351526558746285,-0.00473020728730145,0.000222288472158549,0.013889343947838,0.0121682330077442,-0.00336540320620848,-0.00296090408872907,0.00317253620244617
2015-05-22,-0.00239129684961625,-0.0103273519192344,-0.00225661055394477,0.0032811221612663,-0.00124806306301029,-0.00557572945115581,0.000414878153599751,-0.0110558812590034,-0.000778278105166841,0.00250558238618703,-0.000609762505240141
2015-05-26,-0.0108099675203777,-0.0213333536063955,-0.0128838071548598,-0.0160379903142771,-0.00764986757112762,-0.0139641568970865,0.0169653879103722,-0.0196470230860548,-0.0147272479776648,-0.0148964970630767,0.00243396568585919
2015-05-27,0.00944728323240263,0.0133428125075903,0.00684165550352622,0.000237820890582885,0.00977081922900958,0.00249191489112244,0.00228364055145036,-0.0136989014949909,-0.00017563013383981,0.00253656209625364,0.00048619725143606
2015-05-28,-0.00112880662412529,-0.000697582806106656,-0.00227535487823927,-0.0131599677692047,-0.00199667916142143,-0.0061272376944892,-0.00244727165038672,0.00515916087883772,0.00114077723468675,-0.01414807833486,0.000121398189808275
2015-05-29,-0.00623231944151126,-0.0108793687325055,-0.00915346520086802,-0.00968048753495721,-0.0115575775903212,-0.0102965439267293,0.00220300723279276,0.0125001024480618,0.000701401333043528,-0.0110396449068779,0.000365019407912115
2015-06-01,0.00203417475877732,-0.00619389710893348,0.00458716457558106,-0.00389852135483482,0.0121821855080659,0.00183825655457026,-0.0108059312292177,-0.00226106316237162,-0.000876795100362315,-0.000709075432109962,-0.00334106333626938
2015-06-02,-0.000992767686478935,0.00883689902630236,-0.00229099335374272,0.00389852135483482,-0.00928007856819857,-0.00114867833805477,-0.014050150190756,0.0118143656456229,0.00402696058779384,0.00353912090300446,-0.00281170437988454
2015-06-03,0.00264580427375627,0.00788743598266883,0.00381546641351482,-0.00512011938374357,-0.014467309925819,-0.00460716253754168,-0.016205831668306,-0.0129468732205886,-0.00718985736722377,-0.00495810271187214,-0.00441792984583689
2015-06-04,-0.0084823104315026,-0.0124731876319961,-0.00649479071143233,-0.0152712274125904,-0.00191908817409292,-0.00927836300218177,0.0129353562465226,-0.0091065317107244,-0.00706469793527109,-0.0147831620199068,0.0024571983320687
2015-06-05,-0.0017147569913698,-0.0138839102712693,-0.00653724892525487,-0.00447758145554555,-0.0112049363161999,-0.0147910043727815,-0.0122546856113166,0.00456351953117462,-0.00533143691829086,-0.00481590367099472,-0.00393407410366997
2015-06-08,-0.0061685440472381,-0.000537834688787875,-0.00541591635862115,-0.000249330813187232,-0.00181502997930494,-0.00402913413277251,-0.00110581147338618,0.000569160964810855,0.00293583089422178,-0.00048277604200031,0.00123099662578863
2015-06-09,-0.000143695540473665,-0.00377314204912782,-0.0101365826759197,-0.00600323313580686,-0.0072927629049957,0.00521087244044738,-0.00794829532710306,0.0158016360163238,0.00221837795112467,-0.00727091306624805,-0.00295643242389598
2015-06-10,0.0119214484893657,0.024363110638812,0.0163238481770436,0.0144461343837352,0.00703312582052806,0.0180271811539332,-0.00879109839569292,0.00391178321502395,0.00847312298702452,0.0144893413385003,-0.00210030075535173
2015-06-11,0.00321862255164795,0.00193038154717762,0.00461522707201434,-0.00495746453011847,0.00608151688440373,0.00254894846485776,0.0208172113967748,-0.00896368164943917,-0.00458066904691901,-0.00408402403622832,0.00468797422552303
2015-06-12,-0.00768430546006549,-0.0102219636081875,-0.0053865762145171,0,-0.000903440276326606,-0.00487185607066287,0,-0.0101811249280801,-0.000264901573974186,0.000240489070044703,-0.000738734776260408
2015-06-15,-0.00429474966432242,-0.0105065805641784,0.00308158363846234,-0.0112460297313373,-0.00543791757445344,-0.000697826120039213,0.00160945875903362,-0.00455854396349054,0.00440606974006474,-0.0101595081719168,0.000123372134872568
2015-06-16,0.00543680158467996,0.00071591279923755,-0.00462606915993158,0.000250931999938864,0.00801666505874632,0.000232529958878569,0.0078406897589467,0.00285151018608198,-0.00361157544377466,0.00218605828466156,0.00258223574584893
2015-06-17,0.00161562856584396,-0.00107410574093247,-0.0085370697490017,0.00601236923932147,0.00846395777957998,-0.00302931394872674,-0.00775595979133659,0.00284329004226924,0.00466610683793967,0.00628754227366102,0.000368725514989343
2015-06-18,0.0103457339056279,0.0124580644919834,0.000779246020402358,0.00919812148490839,0.0136970697878045,0.00558563526977762,-0.00492136307118063,0,0.0128290910166511,0.00888033136120692,-0.000737126020857737
2015-06-19,-0.00444910579396574,-0.0044317013911388,0.000778386889991545,-0.00869888803342267,-0.00771344547893271,-0.00359714731235616,0.0127621560340057,-0.00912719924428584,-0.00173578368632388,-0.00912134159423816,0.00282205258533175
2015-06-22,0.00510990534563227,0.023005780072745,0.0154443243614111,0.0143745255035794,-0.0103345728808213,0.0100762001435926,-0.0206180808616585,0.00343239901593462,-0.0129395348224728,0.0129372624300408,-0.00479011305955268
2015-06-23,0.000707917693319793,-0.00138977767942938,0.0114288200791073,0.00979448613876244,-0.00837180112763392,0.00372368619736818,-0.00601870785011016,0.011921793277939,-0.0066216637482146,0.00900496121856875,-0.00234193281723094
2015-06-24,-0.00728932858783526,-0.00820482154461422,-0.0106627885176001,-0.00709138633677275,-0.00544653940999851,-0.00769536719778596,0.00858715050056347,-0.00679495979723921,-0.00266101857787504,-0.0052034328833086,0.00184928302079523
2015-06-25,-0.00304502727497891,-0.000350806835485162,0.00199896884942818,-0.00344229786314676,-0.0101948774841087,0.000702397294028323,-0.00351145647934548,0.00113572317656585,-0.00133310153767585,-0.00356361566379704,-0.00135537447224721
2015-06-26,-0.000190700911815611,0.00211726543114654,0.00459755198976097,-0.00947200274823423,0.00716644484385842,0.000233780720693133,-0.0113048150205408,0.00453003781580375,0.00106662336501184,-0.00926553578386402,-0.00185179351490472
2015-06-29,-0.0211933098178845,-0.0356373066008477,-0.0255529082246189,-0.022540898995385,-0.0156688453626339,-0.024383019809358,0.0261245673533672,-0.00453003781580375,0.00452070213184275,-0.0223076854234523,0.00505303747187913
2015-06-30,0.00209114479396177,-0.00591051138039234,0.00469485161388406,0.0147471162523329,-0.000401506955347131,0.00311058085245319,-0.00695683256421109,0.0213371152203319,-0.00621007088603687,0.0132970534267409,-0.000983631812663255
2015-07-01,0.00798364732474699,0.00480501550136969,0.0070009978541985,-0.000757397489734135,0.0163336832418244,0.00333881222921129,-0.013589747619422,-0.0122974683231751,-0.00347670846339643,0,-0.00243213382831176
2015-07-02,-0.000916337072356832,0.000552721386581911,0,0.00478771775463738,0.00249976362511717,-0.00214488743878904,0.00328128963917429,-0.00168866547874291,-0.00196657983556925,0.00463691323252435,0.0024687272571402
2015-07-06,-0.00284974032210439,-0.0234909734977551,-0.0070009978541985,-0.0283001698211449,0.00628687930424299,-0.0098313522056932,0.0183647644817553,-0.0332219781959529,0.0026806862873876,-0.0281498213784541,0.0034469314154677
